label_col,mri_table,number_of_pos,number_of_neg,test_set_size,y_label_ratio,sex_label_ratio,Feature_extraction_applied,Pretraining_applied,model_type,Accuracy,AUC,Balanced_ACC,Permutation_Balanced_ACC,number_of_cross_validations,cross_validation_count,search_term
label_age_group,aseg.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,CatBoost,0.4873382104670793,0.8244649512021128,0.3925205064854291,0.1660367400224903,5,3,label_age_group_aseg.volume.csv
label_age_group,aseg.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,XGBoost,0.4646407803413994,0.8108412416278972,0.3732058579148653,0.1724198582695111,5,3,label_age_group_aseg.volume.csv
label_age_group,aseg.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,TabPFN,0.5235415494278747,0.8500763042007611,0.4226317218005678,0.1674681808444973,5,3,label_age_group_aseg.volume.csv
label_age_group,aseg.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,Random Forest,0.4592009003939223,0.8045021869613453,0.3534886177371696,0.1734198017452395,5,3,label_age_group_aseg.volume.csv
label_age_group,aseg.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,CatBoost,0.4924029262802476,0.8307902924139795,0.3914948697018994,0.1669536876957538,5,4,label_age_group_aseg.volume.csv
label_age_group,aseg.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,XGBoost,0.4762708685049709,0.8140734770217634,0.3768402845446282,0.1713025474440775,5,4,label_age_group_aseg.volume.csv
label_age_group,aseg.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,TabPFN,0.5250422059651098,0.8523005994404119,0.425473662050646,0.1616490464958882,5,4,label_age_group_aseg.volume.csv
label_age_group,aseg.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,Random Forest,0.4766460326392797,0.80397024874452,0.3695604401510399,0.1699361165226147,5,4,label_age_group_aseg.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,CatBoost,0.4986871717929482,0.8372623593430609,0.4037816459177745,0.1626036011001627,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,XGBoost,0.4722430607651913,0.8173559368292841,0.3771925900990567,0.1631681796059766,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,TabPFN,0.5315078769692423,0.8603047775807009,0.4374529314173085,0.1678083856579738,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,Random Forest,0.4630532633158289,0.8071162878675171,0.3597343134674493,0.1574462832291729,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,CatBoost,0.505251312828207,0.8332216978199946,0.403134026884531,0.1667637071475778,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,XGBoost,0.4924981245311328,0.8153812352761728,0.3871227687551424,0.1574746012893037,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,TabPFN,0.5468867216804201,0.8612042419118824,0.4450519609301253,0.1573437742596264,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,Random Forest,0.468867216804201,0.8038855959501329,0.3584087498889623,0.1574759800151794,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,CatBoost,0.4867754642656162,0.8269232210151207,0.3939235597205635,0.1571404969648743,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,XGBoost,0.4657662727443256,0.8013061445981579,0.3751571226624048,0.1620985192086508,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,TabPFN,0.5263552804351904,0.8551016241776556,0.4316432817893912,0.165284158670808,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,Random Forest,0.4702682423560307,0.8042046631424936,0.3636638484837567,0.1650610653390701,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,CatBoost,0.4839617332583005,0.8260986163648446,0.3872201713889393,0.1656700203939599,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,XGBoost,0.4743950478334271,0.8122413341529718,0.3775381488199771,0.1663811051214048,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,TabPFN,0.5310448321140498,0.857499650666608,0.4310812165484666,0.1564059627848393,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,Random Forest,0.4601388107296942,0.8048631544727599,0.3528764547871937,0.1638842688111499,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,CatBoost,0.5004689551678859,0.8352507599110833,0.4015877817192868,0.1619799708214957,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,XGBoost,0.4841493153254549,0.8199963836031249,0.3804264114150683,0.1619131500005571,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,TabPFN,0.5494278746951792,0.8618838204048869,0.445458227291933,0.1700266371708954,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,Random Forest,0.46595385481148,0.8028506797343157,0.3550910230422852,0.1699946218737549,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,CatBoost,0.4992498124531133,0.8374395086775713,0.4030768692869417,0.1679583114204975,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,XGBoost,0.4806826706676669,0.8213263237690827,0.3833723219475964,0.1680658603473696,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,TabPFN,0.5281320330082521,0.8616604830551547,0.4361509997423137,0.156518718778781,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,Random Forest,0.4701800450112528,0.80881632735987,0.3601379965811938,0.1716873780500396,5,0,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,CatBoost,0.5013128282070518,0.8344863944243567,0.4015390726002044,0.1749057311248304,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,XGBoost,0.4851837959489872,0.8137251110539027,0.3807753596708088,0.1647531213468953,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,TabPFN,0.5461365341335334,0.8628992293573163,0.4447885828545327,0.1689225787311639,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,Random Forest,0.47768192048012,0.8062242983037228,0.3615883652912182,0.160718319706196,5,1,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,CatBoost,0.4931532545488651,0.8290458205734436,0.4008478613452955,0.1643212012805722,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,XGBoost,0.4721440630275745,0.8037373169716924,0.3748613694720963,0.1687500817865697,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,TabPFN,0.5304820859125867,0.855717814654206,0.4362787350985503,0.1687934905388229,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,Random Forest,0.4687675858187957,0.8041029800565273,0.3586546109668453,0.1790494000298594,5,2,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,CatBoost,0.4839617332583005,0.8290806349464312,0.3900980287567032,0.1710631026136672,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,XGBoost,0.4736447195648096,0.8095530870558024,0.37802867902348,0.1710507710290923,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,TabPFN,0.5361095479272182,0.859239997510363,0.4363741891786364,0.1595013541812343,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,Random Forest,0.4614518851997749,0.7983227392739658,0.3520217704407016,0.1548329830918084,5,3,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,CatBoost,0.4935284186831739,0.8328547083466357,0.3977048856350995,0.1729423426984249,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,XGBoost,0.4826486587882198,0.8205445454248806,0.3800647793257984,0.1636716633594932,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,TabPFN,0.544925905083474,0.861982563471572,0.4450177225862037,0.1689203034573927,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,Random Forest,0.4683924216844869,0.8026202998943942,0.3579086690555375,0.1696991928946468,5,4,label_age_group_aseg.volume_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,CatBoost,0.359152288072018,0.6879272578968214,0.2715076208239671,0.1605177770753167,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,XGBoost,0.3387096774193548,0.6663027878670845,0.2522707275064115,0.1674471033249875,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,TabPFN,0.3919729932483121,0.7369825717556028,0.298012518484019,0.1659145783611411,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,Random Forest,0.3452738184546136,0.6540966568056037,0.2467879912710997,0.1709641728146703,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,CatBoost,0.3662790697674418,0.7104897771103905,0.2798866928507411,0.1665478436164958,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,XGBoost,0.3492123030757689,0.6752806232561203,0.2564098758751237,0.1704201383083269,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,TabPFN,0.3981620405101275,0.7443263301782607,0.3020473841289907,0.1660752050653724,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,Random Forest,0.3527756939234808,0.6742451847770455,0.2469311760557516,0.1628173067950357,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,CatBoost,0.3552804351903958,0.6922574193113452,0.2711289552203523,0.168317762123093,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,XGBoost,0.342524854623898,0.6694445010571756,0.2554849796252849,0.1580392351944427,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,TabPFN,0.3894203714124929,0.7342959965992323,0.2999769305444532,0.1670447549591607,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,Random Forest,0.3541549427874695,0.6698598615805609,0.254904590514095,0.1657277938956879,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,CatBoost,0.3567810917276308,0.6880875751684922,0.2716314558867905,0.152803081370137,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,XGBoost,0.3526542862502345,0.669144517889348,0.2642913050269111,0.1719064667017918,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,TabPFN,0.3924216844869631,0.734281885986087,0.3000955425689356,0.1690573636222199,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,Random Forest,0.3438379290939786,0.6496834151038667,0.2448971495701926,0.1569962341725556,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,CatBoost,0.3612830613393359,0.6914003195046243,0.2761052257698641,0.167087856450817,5,4,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,XGBoost,0.3496529731757644,0.668516970429779,0.2608655853649105,0.1635344967191684,5,4,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,TabPFN,0.3972988182329769,0.7320492763863768,0.301535686354116,0.1719695307966235,5,4,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,Random Forest,0.3492778090414556,0.6566429926034354,0.2454164165850259,0.1682495597006811,5,4,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,CatBoost,0.3625281320330082,0.6897784295131998,0.2745016207645503,0.1650033122308951,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,XGBoost,0.3351462865716429,0.6683661065487575,0.2518283524632569,0.1708630587676294,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,TabPFN,0.390285071267817,0.7353820767501089,0.2974182210814166,0.1731552789785807,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,Random Forest,0.3353338334583646,0.6521287154488141,0.239043842628505,0.1573915032098409,5,0,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,CatBoost,0.3664666166541635,0.7077717017569863,0.2776626790204918,0.1621454396727524,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,XGBoost,0.3507126781695424,0.6773347938355924,0.2569745268457515,0.1655724776918755,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,TabPFN,0.3987246811702926,0.7437376899592049,0.3029099080182987,0.1614925362008442,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,Random Forest,0.3486496624156039,0.677082395690582,0.2460110954269714,0.1642766614037518,5,1,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,CatBoost,0.3573438379290939,0.6922233878364596,0.2730813505517845,0.1731861988895811,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,XGBoost,0.3582817482648658,0.6753469021288919,0.269768496167935,0.1717178964467118,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,TabPFN,0.3884824610767211,0.7341450889074405,0.2983046387308271,0.1658069136430393,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,Random Forest,0.3449634214969049,0.6512530075649038,0.2453258894790795,0.169567071337729,5,2,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,CatBoost,0.3625961358094166,0.6881610138051203,0.2760723635268851,0.1714397432219358,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,XGBoost,0.3468392421684487,0.674105147253433,0.2556249623777559,0.166395770455479,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,TabPFN,0.3933595948227349,0.7365267170423379,0.3004734806725648,0.1607538925086822,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,Random Forest,0.3453385856312136,0.6480693889187973,0.2454669788379485,0.1699049707602339,5,3,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,CatBoost,0.3644719564809604,0.6925065443472617,0.2776189267250796,0.1664848772201579,5,4,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,XGBoost,0.3477771525042206,0.6695033496743665,0.2585616771738748,0.1731286801730989,5,4,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,TabPFN,0.3967360720315138,0.7323167528436002,0.300124999016493,0.1689637153502614,5,4,label_age_group_aparc.volume.csv
label_age_group,aparc.volume.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,Random Forest,0.3520915400487713,0.6558614787787789,0.2521737924036938,0.1656356778607117,5,4,label_age_group_aparc.volume.csv
label_age_group,aseg.volume_aparc.volume_aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,CatBoost,0.5110652663165791,0.8450170334077488,0.4086600376564779,0.1680527381118014,5,0,label_age_group_aseg.volume_aparc.volume_aparc.thickness.csv
label_age_group,aseg.volume_aparc.volume_aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,XGBoost,0.4879969992498124,0.8119174810430657,0.3867552370413659,0.1668049605885693,5,0,label_age_group_aseg.volume_aparc.volume_aparc.thickness.csv
label_age_group,aseg.volume_aparc.volume_aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,TabPFN,0.5596399099774944,0.8739092620789304,0.4656243747686945,0.1682416304992386,5,0,label_age_group_aseg.volume_aparc.volume_aparc.thickness.csv
label_age_group,aseg.volume_aparc.volume_aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,Random Forest,0.4677419354838709,0.8093399518166201,0.3599570150675016,0.1661606796951854,5,0,label_age_group_aseg.volume_aparc.volume_aparc.thickness.csv
label_age_group,aseg.volume_aparc.volume_aparc.thickness.csv,3046,2643,-99,-99.0,-99.0,True,False,"Error CUDA out of memory. Tried to allocate 816.00 MiB. GPU 0 has a total capacty of 4.00 GiB of which 841.02 MiB is free. Including non-PyTorch memory, this process has 1.98 GiB memory in use. Process 1344841 has 649.25 MiB memory in use. Of the allocated memory 1.66 GiB is allocated by PyTorch, and 197.15 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF",-99.0,-99.0,-99.0,-99.0,5,-99,label_age_group_aseg.volume_aparc.volume_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,CatBoost,0.4249812453113278,0.7605420495421549,0.3317406053401509,0.1733877063973571,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,XGBoost,0.404351087771943,0.7332221912384544,0.3113692602424096,0.1570137221492628,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,TabPFN,0.4519879969992498,0.7923321954025431,0.3553246360342477,0.1716685301021633,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,True,False,Random Forest,0.400787696924231,0.7341925286906116,0.3039788485354183,0.1679230258970458,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,CatBoost,0.4266691672918229,0.7730780867402404,0.3361785999045916,0.1660123781833198,5,1,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,XGBoost,0.4247936984246061,0.7526498365268912,0.3298527933800934,0.1636441990628881,5,1,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,TabPFN,0.4617404351087772,0.802040738171692,0.3650855594742805,0.167747965631814,5,1,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,True,False,Random Forest,0.4195423855963991,0.7442630046091856,0.3155397462416484,0.1770781548002394,5,1,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,CatBoost,0.4203714124929656,0.7568889826971863,0.3294006346576026,0.160187434636237,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,XGBoost,0.3965484899643594,0.7283858979424808,0.3061808503493366,0.1578515203703475,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,TabPFN,0.445694991558807,0.7942570612804988,0.3544467308234552,0.1638176900966185,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,True,False,Random Forest,0.404239354717689,0.7280463932418374,0.3063108808432637,0.1738051045540505,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,CatBoost,0.415119114612643,0.7605510407543924,0.3274914271792632,0.1737787459256402,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,XGBoost,0.4001125492402926,0.7384070716406689,0.3074611789526164,0.1768809532286563,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,TabPFN,0.4470080660288876,0.7949207067586465,0.350703344614111,0.1679806838869114,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,True,False,Random Forest,0.405740011254924,0.7277409385851913,0.3018585837596143,0.1677001197799361,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,CatBoost,0.42055899456012,0.7605560228203195,0.3298217315850926,0.1618286316079703,5,4,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,XGBoost,0.4117426374038642,0.7389935811438407,0.3167439013957441,0.1626866721119744,5,4,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,TabPFN,0.4556368411179891,0.7931226935682759,0.3551300977166101,0.1748334296006441,5,4,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,True,False,Random Forest,0.4012380416432189,0.7159713421605836,0.2993536883066063,0.1744833472043629,5,4,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,CatBoost,0.423668417104276,0.7624470527100059,0.3324770554822293,0.1730929524726636,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,XGBoost,0.4139159789947487,0.7364323704630323,0.3208144164674031,0.1588630082958625,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,TabPFN,0.4499249812453113,0.7927950412056904,0.3538002614085214,0.1761728204015452,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4056639159789945,0.4998124531132783,False,False,Random Forest,0.4067891972993248,0.7271711963130129,0.3080530314418879,0.1657105007636107,5,0,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,CatBoost,0.4309827456864216,0.7739740020622436,0.3435388331299465,0.1603399421968051,5,1,label_age_group_aparc.thickness.csv
